folder,filename,genus,genus_ncbi_id,tip_name,accession
./clean_phylotar_sequences,28S.fasta,Vermileo,124333,Vermileo_124333,AF238553.1;ncbi_family_name:Vermileonidae;ncbi_family_id:124314;phylotaR_cluster:9
./clean_phylotar_sequences,28S.fasta,Verrallia,115333,Verrallia_115333,FM212857.1;ncbi_family_name:Pipunculidae;ncbi_family_id:43835;phylotaR_cluster:9
./clean_phylotar_sequences,28S.fasta,Volucella,226148,Volucella_226148,MH492483.1;ncbi_family_name:Syrphidae;ncbi_family_id:34680;phylotaR_cluster:9
./clean_phylotar_sequences,28S.fasta,Wiedemannia,240904,Wiedemannia_240904,DQ496208.1;ncbi_family_name:Empididae;ncbi_family_id:92557;phylotaR_cluster:9
./clean_phylotar_sequences,28S.fasta,Winnertzia,2338641,Winnertzia_2338641,MG684671.1;ncbi_family_name:Cecidomyiidae;ncbi_family_id:33406;phylotaR_cluster:9
./clean_phylotar_sequences,28S.fasta,Zaira,179789,Zaira_179789,MK070830.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:9
./clean_phylotar_sequences,28S.fasta,Zaprionus,7296,Zaprionus_7296,GU597433.1;ncbi_family_name:Drosophilidae;ncbi_family_id:7214;phylotaR_cluster:9
./clean_phylotar_sequences,28S.fasta,Zygothrica,504731,Zygothrica_504731,MT662243.1;ncbi_family_name:Drosophilidae;ncbi_family_id:7214;phylotaR_cluster:9
./clean_phylotar_sequences,CAD2.fasta,Ablabesmyia,46216,Ablabesmyia_46216,MW286138.1;ncbi_family_name:Chironomidae;ncbi_family_id:7149;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Acrocera,210245,Acrocera_210245,AF539894.1;ncbi_family_name:Acroceridae;ncbi_family_id:92616;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Agromyza,414290,Agromyza_414290,EF104735.1;ncbi_family_name:Agromyzidae;ncbi_family_id:127399;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Amenia,2086281,Amenia_2086281,MK093902.1;ncbi_family_name:Calliphoridae;ncbi_family_id:7371;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Archytas,198637,Archytas_198637,MK337974.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Asphondylia,153012,Asphondylia_153012,MG684719.1;ncbi_family_name:Cecidomyiidae;ncbi_family_id:33406;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Atrichopogon,209702,Atrichopogon_209702,HQ440239.1;ncbi_family_name:Ceratopogonidae;ncbi_family_id:41819;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Bactrocera,27456,Bactrocera_27456,KY428110.1;ncbi_family_name:Tephritidae;ncbi_family_id:7211;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Bibio,189978,Bibio_189978,MG684753.1;ncbi_family_name:Bibionidae;ncbi_family_id:52729;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Billaea,701468,Billaea_701468,MK337981.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Blondelia,179437,Blondelia_179437,KP973910.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Ceratitis,7212,Ceratitis_7212,EF126977.1;ncbi_family_name:Tephritidae;ncbi_family_id:7211;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Clausicella,1718822,Clausicella_1718822,MK338027.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Clusia,574057,Clusia_574057,GU299263.1;ncbi_family_name:Clusiidae;ncbi_family_id:286472;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Contarinia,153220,Contarinia_153220,MG684724.1;ncbi_family_name:Cecidomyiidae;ncbi_family_id:33406;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Curtonotum,1262296,Curtonotum_1262296,JQ765750.1;ncbi_family_name:Curtonotidae;ncbi_family_id:48989;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Cuterebra,170896,Cuterebra_170896,KP973914.1;ncbi_family_name:Oestridae;ncbi_family_id:7387;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Cyrtophleba,991141,Cyrtophleba_991141,MK338033.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Dasineura,240745,Dasineura_240745,MG684709.1;ncbi_family_name:Cecidomyiidae;ncbi_family_id:33406;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Delia,30063,Delia_30063,KC177236.1;ncbi_family_name:Anthomyiidae;ncbi_family_id:30062;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Dexia,569033,Dexia_569033,MK338038.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Dinera,569035,Dinera_569035,MK338042.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Drino,179459,Drino_179459,MK338047.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Ectophasia,569037,Ectophasia_569037,MF414488.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Esenbeckia,124297,Esenbeckia_124297,KC593151.1;ncbi_family_name:Tabanidae;ncbi_family_id:7205;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Eulonchus,210230,Eulonchus_210230,AF539867.1;ncbi_family_name:Acroceridae;ncbi_family_id:92616;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Exorista,113238,Exorista_113238,MK338075.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Fergusonina,156411,Fergusonina_156411,KY378092.1;ncbi_family_name:Fergusoninidae;ncbi_family_id:156410;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Geomyza,305619,Geomyza_305619,GU299267.1;ncbi_family_name:Opomyzidae;ncbi_family_id:286476;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Glaurocara,2027854,Glaurocara_2027854,KX833257.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Goniops,428065,Goniops_428065,KC593164.1;ncbi_family_name:Tabanidae;ncbi_family_id:7205;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Hirmoneura,388531,Hirmoneura_388531,DQ537938.1;ncbi_family_name:Nemestrinidae;ncbi_family_id:92615;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Leschenaultia,179486,Leschenaultia_179486,MK338117.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Liriomyza,127403,Liriomyza_127403,EF104782.1;ncbi_family_name:Agromyzidae;ncbi_family_id:127399;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Loxocera,34684,Loxocera_34684,GU299269.1;ncbi_family_name:Psilidae;ncbi_family_id:34683;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Lucilia,7374,Lucilia_7374,KP973901.1;ncbi_family_name:Calliphoridae;ncbi_family_id:7371;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Macquartia,1918266,Macquartia_1918266,MK338128.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Melanophora,1606787,Melanophora_1606787,KP973907.1;ncbi_family_name:Rhinophoridae;ncbi_family_id:43758;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Mesembrinella,460529,Mesembrinella_460529,KP973922.1;ncbi_family_name:Calliphoridae;ncbi_family_id:7371;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Mintho,1918277,Mintho_1918277,MK338148.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Mydas,186100,Mydas_186100,KU890580.1;ncbi_family_name:Mydidae;ncbi_family_id:50677;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Neaera,695903,Neaera_695903,MK338157.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Nemoraea,170911,Nemoraea_170911,KX833261.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Neurochaeta,716624,Neurochaeta_716624,GU299271.1;ncbi_family_name:Neurochaetidae;ncbi_family_id:286482;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Ocnaea,210271,Ocnaea_210271,AF539864.1;ncbi_family_name:Acroceridae;ncbi_family_id:92616;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Ogcodes,188257,Ogcodes_188257,AF539900.1;ncbi_family_name:Acroceridae;ncbi_family_id:92616;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Ophiomyia,341050,Ophiomyia_341050,EF104746.1;ncbi_family_name:Agromyzidae;ncbi_family_id:127399;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Oreoleptis,1262318,Oreoleptis_1262318,KM243562.1;ncbi_family_name:Oreoleptidae;ncbi_family_id:1262364;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Paykullia,559695,Paykullia_559695,MK093905.1;ncbi_family_name:Rhinophoridae;ncbi_family_id:43758;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Penthetria,560770,Penthetria_560770,MG684754.1;ncbi_family_name:Pleciidae;ncbi_family_id:560818;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Phryxe,569079,Phryxe_569079,MK338201.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Phyto,1262320,Phyto_1262320,MK093906.1;ncbi_family_name:Rhinophoridae;ncbi_family_id:43758;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Phytomyptera,179785,Phytomyptera_179785,MK338205.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Phytomyza,132616,Phytomyza_132616,HQ449741.1;ncbi_family_name:Agromyzidae;ncbi_family_id:127399;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Pollenia,229639,Pollenia_229639,MF414543.1;ncbi_family_name:Polleniidae;ncbi_family_id:54279;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Prosena,1918293,Prosena_1918293,MK338215.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Pterodontia,210267,Pterodontia_210267,AF539883.1;ncbi_family_name:Acroceridae;ncbi_family_id:92616;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Rhagoletis,28609,Rhagoletis_28609,KU527442.1;ncbi_family_name:Tephritidae;ncbi_family_id:7211;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Rhyncomya,670621,Rhyncomya_670621,KY928447.1;ncbi_family_name:Rhiniidae;ncbi_family_id:1902070;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Sarcophaga,7384,Sarcophaga_7384,JQ290516.1;ncbi_family_name:Sarcophagidae;ncbi_family_id:7381;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Scenopinus,247599,Scenopinus_247599,KM879105.1;ncbi_family_name:Scenopinidae;ncbi_family_id:50675;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Stevenia,670627,Stevenia_670627,MK093904.1;ncbi_family_name:Rhinophoridae;ncbi_family_id:43758;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Tipula,41043,Tipula_41043,KC177133.1;ncbi_family_name:Tipulidae;ncbi_family_id:41042;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Vibrissina,179525,Vibrissina_179525,MK338261.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:177
./clean_phylotar_sequences,CAD2.fasta,Zaira,179789,Zaira_179789,MK338267.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:177
./clean_phylotar_sequences,COI.fasta,Ablabesmyia,46216,Ablabesmyia_46216,MW378504.1;ncbi_family_name:Chironomidae;ncbi_family_id:7149;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Acemya,1677647,Acemya_1677647,KM645388.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:129
./clean_phylotar_sequences,COI.fasta,Acletoxenus,462271,Acletoxenus_462271,HQ701131.1;ncbi_family_name:Drosophilidae;ncbi_family_id:7214;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Acrocera,210245,Acrocera_210245,DQ631996.1;ncbi_family_name:Acroceridae;ncbi_family_id:92616;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Aedes,7158,Aedes_7158,DV318666.1;ncbi_family_name:Culicidae;ncbi_family_id:7157;phylotaR_cluster:137
./clean_phylotar_sequences,COI.fasta,Agathomyia,226141,Agathomyia_226141,AY261684.1;ncbi_family_name:Platypezidae;ncbi_family_id:43827;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Agromyza,414290,Agromyza_414290,EF104651.1;ncbi_family_name:Agromyzidae;ncbi_family_id:127399;phylotaR_cluster:16
./clean_phylotar_sequences,COI.fasta,Ainuyusurika,1165747,Ainuyusurika_1165747,MW000146.1;ncbi_family_name:Chironomidae;ncbi_family_id:7149;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Alliopsis,1692454,Alliopsis_1692454,MZ631319.1;ncbi_family_name:Anthomyiidae;ncbi_family_id:30062;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Allotrichoma,1492368,Allotrichoma_1492368,JF867835.1;ncbi_family_name:Ephydridae;ncbi_family_id:48991;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Amenia,2086281,Amenia_2086281,MG967767.1;ncbi_family_name:Calliphoridae;ncbi_family_id:7371;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Androprosopa,41815,Androprosopa_41815,KT215940.1;ncbi_family_name:Thaumaleidae;ncbi_family_id:41814;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Anevrina,92526,Anevrina_92526,HQ582084.1;ncbi_family_name:Phoridae;ncbi_family_id:36164;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Anopheles,7164,Anopheles_7164,JX435782.1;ncbi_family_name:Culicidae;ncbi_family_id:7157;phylotaR_cluster:137
./clean_phylotar_sequences,COI.fasta,Anthomyia,259845,Anthomyia_259845,JN604566.1;ncbi_family_name:Anthomyiidae;ncbi_family_id:30062;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Anthomyiopsis,1918198,Anthomyiopsis_1918198,KX843901.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:129
./clean_phylotar_sequences,COI.fasta,Anthrax,117078,Anthrax_117078,MF059292.1;ncbi_family_name:Bombyliidae;ncbi_family_id:50674;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Antocha,454619,Antocha_454619,MW114561.1;ncbi_family_name:Limoniidae;ncbi_family_id:43823;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Aphidoletes,95971,Aphidoletes_95971,MN191247.1;ncbi_family_name:Cecidomyiidae;ncbi_family_id:33406;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Aphroteniella,646259,Aphroteniella_646259,FJ570649.1;ncbi_family_name:Chironomidae;ncbi_family_id:7149;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Apocephalus,117252,Apocephalus_117252,HQ551783.1;ncbi_family_name:Phoridae;ncbi_family_id:36164;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Aprionus,1819779,Aprionus_1819779,KT353061.1;ncbi_family_name:Cecidomyiidae;ncbi_family_id:33406;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Araucoderus,1549737,Araucoderus_1549737,KM081613.1;ncbi_family_name:Tanyderidae;ncbi_family_id:79303;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Archytas,198637,Archytas_198637,KR262616.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:129
./clean_phylotar_sequences,COI.fasta,Asphondylia,153012,Asphondylia_153012,KP208482.1;ncbi_family_name:Cecidomyiidae;ncbi_family_id:33406;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Astomella,210239,Astomella_210239,DQ631978.1;ncbi_family_name:Acroceridae;ncbi_family_id:92616;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Ateloglossa,1890907,Ateloglossa_1890907,MG968185.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:129
./clean_phylotar_sequences,COI.fasta,Atherigona,305597,Atherigona_305597,MN555649.1;ncbi_family_name:Muscidae;ncbi_family_id:7366;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Atherix,124299,Atherix_124299,KM243490.1;ncbi_family_name:Athericidae;ncbi_family_id:92611;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Atrichopogon,209702,Atrichopogon_209702,GU356690.1;ncbi_family_name:Ceratopogonidae;ncbi_family_id:41819;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Atylotus,1310336,Atylotus_1310336,OM991885.1;ncbi_family_name:Tabanidae;ncbi_family_id:7205;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Auchmeromyia,226129,Auchmeromyia_226129,MN411260.1;ncbi_family_name:Calliphoridae;ncbi_family_id:7371;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Aulacigaster,716608,Aulacigaster_716608,KR393498.1;ncbi_family_name:Aulacigastridae;ncbi_family_id:286480;phylotaR_cluster:16
./clean_phylotar_sequences,COI.fasta,Aulogastromyia,1824990,Aulogastromyia_1824990,MZ350546.1;ncbi_family_name:Lauxaniidae;ncbi_family_id:189929;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Austroconops,209696,Austroconops_209696,KT278282.1;ncbi_family_name:Ceratopogonidae;ncbi_family_id:41819;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Austrothaumalea,1085085,Austrothaumalea_1085085,HQ441022.1;ncbi_family_name:Thaumaleidae;ncbi_family_id:41814;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Axymyia,560715,Axymyia_560715,MG112467.1;ncbi_family_name:Axymyiidae;ncbi_family_id:560733;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Bactrocera,27456,Bactrocera_27456,DQ006871.1;ncbi_family_name:Tephritidae;ncbi_family_id:7211;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Basilia,170889,Basilia_170889,MK140070.1;ncbi_family_name:Nycteribiidae;ncbi_family_id:81707;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Bathypogon,1718388,Bathypogon_1718388,KT733376.1;ncbi_family_name:Asilidae;ncbi_family_id:50673;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Berkshiria,2061012,Berkshiria_2061012,MZ608073.1;ncbi_family_name:Stratiomyidae;ncbi_family_id:34687;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Bertamyia,1445832,Bertamyia_1445832,KC699451.1;ncbi_family_name:Platypezidae;ncbi_family_id:43827;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Bibio,189978,Bibio_189978,HM412302.1;ncbi_family_name:Bibionidae;ncbi_family_id:52729;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Billaea,701468,Billaea_701468,JF869082.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:129
./clean_phylotar_sequences,COI.fasta,Bittacomorpha,79307,Bittacomorpha_79307,HM416329.1;ncbi_family_name:Ptychopteridae;ncbi_family_id:79304;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Blaesoxipha,128953,Blaesoxipha_128953,KY435949.1;ncbi_family_name:Sarcophagidae;ncbi_family_id:7381;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Blepharomyia,179434,Blepharomyia_179434,KJ086950.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:129
./clean_phylotar_sequences,COI.fasta,Blera,226146,Blera_226146,MW474082.1;ncbi_family_name:Syrphidae;ncbi_family_id:34680;phylotaR_cluster:10
./clean_phylotar_sequences,COI.fasta,Blondelia,179437,Blondelia_179437,HQ634223.1;ncbi_family_name:Tachinidae;ncbi_family_id:27474;phylotaR_cluster:129
./clean_phylotar_sequences,COI.fasta,Bolbodimyia,1547386,Bolbodimyia_1547386,KM243542.1;ncbi_family_name:Tabanidae;ncbi_family_id:7205;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Bolitophila,52718,Bolitophila_52718,KM856486.1;ncbi_family_name:Mycetophilidae;ncbi_family_id:29035;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Bombylius,219362,Bombylius_219362,KC192961.1;ncbi_family_name:Bombyliidae;ncbi_family_id:50674;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Borophaga,712093,Borophaga_712093,GU559942.1;ncbi_family_name:Phoridae;ncbi_family_id:36164;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Brachydeutera,1990785,Brachydeutera_1990785,JF867823.1;ncbi_family_name:Ephydridae;ncbi_family_id:48991;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Brachyopa,1637464,Brachyopa_1637464,KM224508.1;ncbi_family_name:Syrphidae;ncbi_family_id:34680;phylotaR_cluster:13
./clean_phylotar_sequences,COI.fasta,Brachypeza,2326774,Brachypeza_2326774,MG094244.1;ncbi_family_name:Mycetophilidae;ncbi_family_id:29035;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Bradysia,35571,Bradysia_35571,MZ323634.1;ncbi_family_name:Sciaridae;ncbi_family_id:7184;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Cacoxenus,462273,Cacoxenus_462273,JF273069.1;ncbi_family_name:Drosophilidae;ncbi_family_id:7214;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Calamoncosis,540852,Calamoncosis_540852,MZ627041.1;ncbi_family_name:Chloropidae;ncbi_family_id:29032;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Callicera,228567,Callicera_228567,EU431478.1;ncbi_family_name:Syrphidae;ncbi_family_id:34680;phylotaR_cluster:13
./clean_phylotar_sequences,COI.fasta,Calliphora,7372,Calliphora_7372,EU880185.1;ncbi_family_name:Calliphoridae;ncbi_family_id:7371;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Callomyia,712098,Callomyia_712098,GU559955.1;ncbi_family_name:Platypezidae;ncbi_family_id:43827;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Calobata,1820059,Calobata_1820059,KT782272.1;ncbi_family_name:Micropezidae;ncbi_family_id:115293;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Calycomyza,414293,Calycomyza_414293,HQ583059.1;ncbi_family_name:Agromyzidae;ncbi_family_id:127399;phylotaR_cluster:16
./clean_phylotar_sequences,COI.fasta,Catachlorops,1547373,Catachlorops_1547373,KM243491.1;ncbi_family_name:Tabanidae;ncbi_family_id:7205;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Cecidomyia,1543682,Cecidomyia_1543682,ON220871.1;ncbi_family_name:Cecidomyiidae;ncbi_family_id:33406;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Celyphus,1979294,Celyphus_1979294,MH590775.1;ncbi_family_name:Celyphidae;ncbi_family_id:189957;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Centrophlebomyia,1603419,Centrophlebomyia_1603419,KP659084.1;ncbi_family_name:Piophilidae;ncbi_family_id:28629;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Cephenemyia,170894,Cephenemyia_170894,MZ622818.1;ncbi_family_name:Oestridae;ncbi_family_id:7387;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Ceratitis,7212,Ceratitis_7212,AY788421.1;ncbi_family_name:Tephritidae;ncbi_family_id:7211;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Cerodontha,127401,Cerodontha_127401,MW446175.1;ncbi_family_name:Agromyzidae;ncbi_family_id:127399;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Cetema,540891,Cetema_540891,HQ551906.1;ncbi_family_name:Chloropidae;ncbi_family_id:29032;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Chaetopsis,240871,Chaetopsis_240871,KR262619.1;ncbi_family_name:Ulidiidae;ncbi_family_id:43848;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Chalarus,115250,Chalarus_115250,MN992671.1;ncbi_family_name:Pipunculidae;ncbi_family_id:43835;phylotaR_cluster:10
./clean_phylotar_sequences,COI.fasta,Chamaemyia,305621,Chamaemyia_305621,HQ981915.1;ncbi_family_name:Chamaemyiidae;ncbi_family_id:189958;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Chaoborus,41812,Chaoborus_41812,GU680403.1;ncbi_family_name:Chaoboridae;ncbi_family_id:41811;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Cheilosia,173981,Cheilosia_173981,DQ417498.1;ncbi_family_name:Syrphidae;ncbi_family_id:34680;phylotaR_cluster:13
./clean_phylotar_sequences,COI.fasta,Chelifera,369889,Chelifera_369889,JF879100.1;ncbi_family_name:Empididae;ncbi_family_id:92557;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Chiastocheta,129251,Chiastocheta_129251,KP413002.1;ncbi_family_name:Anthomyiidae;ncbi_family_id:30062;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Chironomus,7150,Chironomus_7150,MN968299.1;ncbi_family_name:Chironomidae;ncbi_family_id:7149;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Chirosia,392044,Chirosia_392044,DQ657040.1;ncbi_family_name:Anthomyiidae;ncbi_family_id:30062;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Chloromyia,343649,Chloromyia_343649,MN868912.1;ncbi_family_name:Stratiomyidae;ncbi_family_id:34687;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Chlorops,540892,Chlorops_540892,OM490690.1;ncbi_family_name:Chloropidae;ncbi_family_id:29032;phylotaR_cluster:0
./clean_phylotar_sequences,COI.fasta,Chrysogaster,224248,Chrysogaster_224248,AY212794.1;ncbi_family_name:Syrphidae;ncbi_family_id:34680;phylotaR_cluster:13
./clean_phylotar_sequences,COI.fasta,Chrysomya,45449,Chrysomya_45449,MK353338.1;ncbi_family_name:Calliphoridae;ncbi_family_id:7371;phylotaR_cluster:0
